x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,
0.07309,0.06728,0.03674,0.06267,0.06832,0.0709,0.09481,0.11763,0.10705,0.10515,0.09354,0.12404,0.08052,0.16072,0.13594,0.08578,0.09335,0.07863,0.06538,0.0963,0.09324,0.09619,0.08112,0.08883,0.09621,0.09058,0.08747,0.11022,0.08661,0.07623,0.20216,0.1271,0.07766,0.06086,0.09879,0.13985,0.06867,0.08539,0.14651,0.07904,0.04755,0.04792,0.0467,0.04217,0.00407,0.04809,0.04803,0.12987,0.203799142,0.197147816,0.191503256,0.20365056,0.226800356,0.247589265,0.262106646,0.255590606,0.250799283,0.252263218,0.259925222,0.264068286,0.241292489,0.246362127,0.248212085,0.237444516,0.246231815,0.245569194,0.240339448,0.266666086,0.284545684,0.277260616,0.265617864,0.262969803,0.259605846,0.256671184,0.260856828,0.252639292,0.250928978,0.256022201,0.269711121,0.25335492,0.250056642,0.243173244,0.258131505,0.239925667,0.215299841,0.209980055,0.213110849,0.206295422,0.194485164,0.196489269,0.206179176,0.215896719,0.204306617,0.224944231,0.24725978,0.269676567,1,"[[4], [1, 2, 3]]"
0.06728,0.03674,0.06267,0.06832,0.0709,0.09481,0.11763,0.10705,0.10515,0.09354,0.12404,0.08052,0.16072,0.13594,0.08578,0.09335,0.07863,0.06538,0.0963,0.09324,0.09619,0.08112,0.08883,0.09621,0.09058,0.08747,0.11022,0.08661,0.07623,0.20216,0.1271,0.07766,0.06086,0.09879,0.13985,0.06867,0.08539,0.14651,0.07904,0.04755,0.04792,0.0467,0.04217,0.00407,0.04809,0.04803,0.12987,0.31343,0.197147816,0.191503256,0.20365056,0.226800356,0.247589265,0.262106646,0.255590606,0.250799283,0.252263218,0.259925222,0.264068286,0.241292489,0.246362127,0.248212085,0.237444516,0.246231815,0.245569194,0.240339448,0.266666086,0.284545684,0.277260616,0.265617864,0.262969803,0.259605846,0.256671184,0.260856828,0.252639292,0.250928978,0.256022201,0.269711121,0.25335492,0.250056642,0.243173244,0.258131505,0.239925667,0.215299841,0.209980055,0.213110849,0.206295422,0.194485164,0.196489269,0.206179176,0.215896719,0.204306617,0.224944231,0.24725978,0.269676567,0.275433326,1,"[[4], [1, 2, 3]]"
0.03674,0.06267,0.06832,0.0709,0.09481,0.11763,0.10705,0.10515,0.09354,0.12404,0.08052,0.16072,0.13594,0.08578,0.09335,0.07863,0.06538,0.0963,0.09324,0.09619,0.08112,0.08883,0.09621,0.09058,0.08747,0.11022,0.08661,0.07623,0.20216,0.1271,0.07766,0.06086,0.09879,0.13985,0.06867,0.08539,0.14651,0.07904,0.04755,0.04792,0.0467,0.04217,0.00407,0.04809,0.04803,0.12987,0.31343,0.33659,0.191503256,0.20365056,0.226800356,0.247589265,0.262106646,0.255590606,0.250799283,0.252263218,0.259925222,0.264068286,0.241292489,0.246362127,0.248212085,0.237444516,0.246231815,0.245569194,0.240339448,0.266666086,0.284545684,0.277260616,0.265617864,0.262969803,0.259605846,0.256671184,0.260856828,0.252639292,0.250928978,0.256022201,0.269711121,0.25335492,0.250056642,0.243173244,0.258131505,0.239925667,0.215299841,0.209980055,0.213110849,0.206295422,0.194485164,0.196489269,0.206179176,0.215896719,0.204306617,0.224944231,0.24725978,0.269676567,0.275433326,0.278791349,3,"[[1], [2, 3, 4]]"
0.06267,0.06832,0.0709,0.09481,0.11763,0.10705,0.10515,0.09354,0.12404,0.08052,0.16072,0.13594,0.08578,0.09335,0.07863,0.06538,0.0963,0.09324,0.09619,0.08112,0.08883,0.09621,0.09058,0.08747,0.11022,0.08661,0.07623,0.20216,0.1271,0.07766,0.06086,0.09879,0.13985,0.06867,0.08539,0.14651,0.07904,0.04755,0.04792,0.0467,0.04217,0.00407,0.04809,0.04803,0.12987,0.31343,0.33659,0.23568,0.20365056,0.226800356,0.247589265,0.262106646,0.255590606,0.250799283,0.252263218,0.259925222,0.264068286,0.241292489,0.246362127,0.248212085,0.237444516,0.246231815,0.245569194,0.240339448,0.266666086,0.284545684,0.277260616,0.265617864,0.262969803,0.259605846,0.256671184,0.260856828,0.252639292,0.250928978,0.256022201,0.269711121,0.25335492,0.250056642,0.243173244,0.258131505,0.239925667,0.215299841,0.209980055,0.213110849,0.206295422,0.194485164,0.196489269,0.206179176,0.215896719,0.204306617,0.224944231,0.24725978,0.269676567,0.275433326,0.278791349,0.285585438,3,"[[1], [2, 3, 4]]"
0.06832,0.0709,0.09481,0.11763,0.10705,0.10515,0.09354,0.12404,0.08052,0.16072,0.13594,0.08578,0.09335,0.07863,0.06538,0.0963,0.09324,0.09619,0.08112,0.08883,0.09621,0.09058,0.08747,0.11022,0.08661,0.07623,0.20216,0.1271,0.07766,0.06086,0.09879,0.13985,0.06867,0.08539,0.14651,0.07904,0.04755,0.04792,0.0467,0.04217,0.00407,0.04809,0.04803,0.12987,0.31343,0.33659,0.23568,0.18735,0.226800356,0.247589265,0.262106646,0.255590606,0.250799283,0.252263218,0.259925222,0.264068286,0.241292489,0.246362127,0.248212085,0.237444516,0.246231815,0.245569194,0.240339448,0.266666086,0.284545684,0.277260616,0.265617864,0.262969803,0.259605846,0.256671184,0.260856828,0.252639292,0.250928978,0.256022201,0.269711121,0.25335492,0.250056642,0.243173244,0.258131505,0.239925667,0.215299841,0.209980055,0.213110849,0.206295422,0.194485164,0.196489269,0.206179176,0.215896719,0.204306617,0.224944231,0.24725978,0.269676567,0.275433326,0.278791349,0.285585438,0.290819016,3,"[[1], [2, 3, 4]]"
0.0709,0.09481,0.11763,0.10705,0.10515,0.09354,0.12404,0.08052,0.16072,0.13594,0.08578,0.09335,0.07863,0.06538,0.0963,0.09324,0.09619,0.08112,0.08883,0.09621,0.09058,0.08747,0.11022,0.08661,0.07623,0.20216,0.1271,0.07766,0.06086,0.09879,0.13985,0.06867,0.08539,0.14651,0.07904,0.04755,0.04792,0.0467,0.04217,0.00407,0.04809,0.04803,0.12987,0.31343,0.33659,0.23568,0.18735,0.19779,0.247589265,0.262106646,0.255590606,0.250799283,0.252263218,0.259925222,0.264068286,0.241292489,0.246362127,0.248212085,0.237444516,0.246231815,0.245569194,0.240339448,0.266666086,0.284545684,0.277260616,0.265617864,0.262969803,0.259605846,0.256671184,0.260856828,0.252639292,0.250928978,0.256022201,0.269711121,0.25335492,0.250056642,0.243173244,0.258131505,0.239925667,0.215299841,0.209980055,0.213110849,0.206295422,0.194485164,0.196489269,0.206179176,0.215896719,0.204306617,0.224944231,0.24725978,0.269676567,0.275433326,0.278791349,0.285585438,0.290819016,0.308624474,3,"[[1], [2, 3, 4]]"
0.09481,0.11763,0.10705,0.10515,0.09354,0.12404,0.08052,0.16072,0.13594,0.08578,0.09335,0.07863,0.06538,0.0963,0.09324,0.09619,0.08112,0.08883,0.09621,0.09058,0.08747,0.11022,0.08661,0.07623,0.20216,0.1271,0.07766,0.06086,0.09879,0.13985,0.06867,0.08539,0.14651,0.07904,0.04755,0.04792,0.0467,0.04217,0.00407,0.04809,0.04803,0.12987,0.31343,0.33659,0.23568,0.18735,0.19779,0.22062,0.262106646,0.255590606,0.250799283,0.252263218,0.259925222,0.264068286,0.241292489,0.246362127,0.248212085,0.237444516,0.246231815,0.245569194,0.240339448,0.266666086,0.284545684,0.277260616,0.265617864,0.262969803,0.259605846,0.256671184,0.260856828,0.252639292,0.250928978,0.256022201,0.269711121,0.25335492,0.250056642,0.243173244,0.258131505,0.239925667,0.215299841,0.209980055,0.213110849,0.206295422,0.194485164,0.196489269,0.206179176,0.215896719,0.204306617,0.224944231,0.24725978,0.269676567,0.275433326,0.278791349,0.285585438,0.290819016,0.308624474,0.327286162,3,"[[1], [2, 3, 4]]"
0.11763,0.10705,0.10515,0.09354,0.12404,0.08052,0.16072,0.13594,0.08578,0.09335,0.07863,0.06538,0.0963,0.09324,0.09619,0.08112,0.08883,0.09621,0.09058,0.08747,0.11022,0.08661,0.07623,0.20216,0.1271,0.07766,0.06086,0.09879,0.13985,0.06867,0.08539,0.14651,0.07904,0.04755,0.04792,0.0467,0.04217,0.00407,0.04809,0.04803,0.12987,0.31343,0.33659,0.23568,0.18735,0.19779,0.22062,0.26104,0.255590606,0.250799283,0.252263218,0.259925222,0.264068286,0.241292489,0.246362127,0.248212085,0.237444516,0.246231815,0.245569194,0.240339448,0.266666086,0.284545684,0.277260616,0.265617864,0.262969803,0.259605846,0.256671184,0.260856828,0.252639292,0.250928978,0.256022201,0.269711121,0.25335492,0.250056642,0.243173244,0.258131505,0.239925667,0.215299841,0.209980055,0.213110849,0.206295422,0.194485164,0.196489269,0.206179176,0.215896719,0.204306617,0.224944231,0.24725978,0.269676567,0.275433326,0.278791349,0.285585438,0.290819016,0.308624474,0.327286162,0.342414239,3,"[[1], [2, 3, 4]]"
0.10705,0.10515,0.09354,0.12404,0.08052,0.16072,0.13594,0.08578,0.09335,0.07863,0.06538,0.0963,0.09324,0.09619,0.08112,0.08883,0.09621,0.09058,0.08747,0.11022,0.08661,0.07623,0.20216,0.1271,0.07766,0.06086,0.09879,0.13985,0.06867,0.08539,0.14651,0.07904,0.04755,0.04792,0.0467,0.04217,0.00407,0.04809,0.04803,0.12987,0.31343,0.33659,0.23568,0.18735,0.19779,0.22062,0.26104,0.36832,0.250799283,0.252263218,0.259925222,0.264068286,0.241292489,0.246362127,0.248212085,0.237444516,0.246231815,0.245569194,0.240339448,0.266666086,0.284545684,0.277260616,0.265617864,0.262969803,0.259605846,0.256671184,0.260856828,0.252639292,0.250928978,0.256022201,0.269711121,0.25335492,0.250056642,0.243173244,0.258131505,0.239925667,0.215299841,0.209980055,0.213110849,0.206295422,0.194485164,0.196489269,0.206179176,0.215896719,0.204306617,0.224944231,0.24725978,0.269676567,0.275433326,0.278791349,0.285585438,0.290819016,0.308624474,0.327286162,0.342414239,0.345851712,3,"[[1], [2, 3, 4]]"
0.10515,0.09354,0.12404,0.08052,0.16072,0.13594,0.08578,0.09335,0.07863,0.06538,0.0963,0.09324,0.09619,0.08112,0.08883,0.09621,0.09058,0.08747,0.11022,0.08661,0.07623,0.20216,0.1271,0.07766,0.06086,0.09879,0.13985,0.06867,0.08539,0.14651,0.07904,0.04755,0.04792,0.0467,0.04217,0.00407,0.04809,0.04803,0.12987,0.31343,0.33659,0.23568,0.18735,0.19779,0.22062,0.26104,0.36832,0.31037,0.252263218,0.259925222,0.264068286,0.241292489,0.246362127,0.248212085,0.237444516,0.246231815,0.245569194,0.240339448,0.266666086,0.284545684,0.277260616,0.265617864,0.262969803,0.259605846,0.256671184,0.260856828,0.252639292,0.250928978,0.256022201,0.269711121,0.25335492,0.250056642,0.243173244,0.258131505,0.239925667,0.215299841,0.209980055,0.213110849,0.206295422,0.194485164,0.196489269,0.206179176,0.215896719,0.204306617,0.224944231,0.24725978,0.269676567,0.275433326,0.278791349,0.285585438,0.290819016,0.308624474,0.327286162,0.342414239,0.345851712,0.33696973,3,"[[1], [2, 3, 4]]"
0.09354,0.12404,0.08052,0.16072,0.13594,0.08578,0.09335,0.07863,0.06538,0.0963,0.09324,0.09619,0.08112,0.08883,0.09621,0.09058,0.08747,0.11022,0.08661,0.07623,0.20216,0.1271,0.07766,0.06086,0.09879,0.13985,0.06867,0.08539,0.14651,0.07904,0.04755,0.04792,0.0467,0.04217,0.00407,0.04809,0.04803,0.12987,0.31343,0.33659,0.23568,0.18735,0.19779,0.22062,0.26104,0.36832,0.31037,0.32561,0.259925222,0.264068286,0.241292489,0.246362127,0.248212085,0.237444516,0.246231815,0.245569194,0.240339448,0.266666086,0.284545684,0.277260616,0.265617864,0.262969803,0.259605846,0.256671184,0.260856828,0.252639292,0.250928978,0.256022201,0.269711121,0.25335492,0.250056642,0.243173244,0.258131505,0.239925667,0.215299841,0.209980055,0.213110849,0.206295422,0.194485164,0.196489269,0.206179176,0.215896719,0.204306617,0.224944231,0.24725978,0.269676567,0.275433326,0.278791349,0.285585438,0.290819016,0.308624474,0.327286162,0.342414239,0.345851712,0.33696973,0.336157476,3,"[[1], [2, 3, 4]]"
0.12404,0.08052,0.16072,0.13594,0.08578,0.09335,0.07863,0.06538,0.0963,0.09324,0.09619,0.08112,0.08883,0.09621,0.09058,0.08747,0.11022,0.08661,0.07623,0.20216,0.1271,0.07766,0.06086,0.09879,0.13985,0.06867,0.08539,0.14651,0.07904,0.04755,0.04792,0.0467,0.04217,0.00407,0.04809,0.04803,0.12987,0.31343,0.33659,0.23568,0.18735,0.19779,0.22062,0.26104,0.36832,0.31037,0.32561,0.36243,0.264068286,0.241292489,0.246362127,0.248212085,0.237444516,0.246231815,0.245569194,0.240339448,0.266666086,0.284545684,0.277260616,0.265617864,0.262969803,0.259605846,0.256671184,0.260856828,0.252639292,0.250928978,0.256022201,0.269711121,0.25335492,0.250056642,0.243173244,0.258131505,0.239925667,0.215299841,0.209980055,0.213110849,0.206295422,0.194485164,0.196489269,0.206179176,0.215896719,0.204306617,0.224944231,0.24725978,0.269676567,0.275433326,0.278791349,0.285585438,0.290819016,0.308624474,0.327286162,0.342414239,0.345851712,0.33696973,0.336157476,0.342619381,3,"[[1], [2, 3, 4]]"
0.08052,0.16072,0.13594,0.08578,0.09335,0.07863,0.06538,0.0963,0.09324,0.09619,0.08112,0.08883,0.09621,0.09058,0.08747,0.11022,0.08661,0.07623,0.20216,0.1271,0.07766,0.06086,0.09879,0.13985,0.06867,0.08539,0.14651,0.07904,0.04755,0.04792,0.0467,0.04217,0.00407,0.04809,0.04803,0.12987,0.31343,0.33659,0.23568,0.18735,0.19779,0.22062,0.26104,0.36832,0.31037,0.32561,0.36243,0.39187,0.241292489,0.246362127,0.248212085,0.237444516,0.246231815,0.245569194,0.240339448,0.266666086,0.284545684,0.277260616,0.265617864,0.262969803,0.259605846,0.256671184,0.260856828,0.252639292,0.250928978,0.256022201,0.269711121,0.25335492,0.250056642,0.243173244,0.258131505,0.239925667,0.215299841,0.209980055,0.213110849,0.206295422,0.194485164,0.196489269,0.206179176,0.215896719,0.204306617,0.224944231,0.24725978,0.269676567,0.275433326,0.278791349,0.285585438,0.290819016,0.308624474,0.327286162,0.342414239,0.345851712,0.33696973,0.336157476,0.342619381,0.337003123,3,"[[1], [2, 3, 4]]"
0.16072,0.13594,0.08578,0.09335,0.07863,0.06538,0.0963,0.09324,0.09619,0.08112,0.08883,0.09621,0.09058,0.08747,0.11022,0.08661,0.07623,0.20216,0.1271,0.07766,0.06086,0.09879,0.13985,0.06867,0.08539,0.14651,0.07904,0.04755,0.04792,0.0467,0.04217,0.00407,0.04809,0.04803,0.12987,0.31343,0.33659,0.23568,0.18735,0.19779,0.22062,0.26104,0.36832,0.31037,0.32561,0.36243,0.39187,0.45787,0.246362127,0.248212085,0.237444516,0.246231815,0.245569194,0.240339448,0.266666086,0.284545684,0.277260616,0.265617864,0.262969803,0.259605846,0.256671184,0.260856828,0.252639292,0.250928978,0.256022201,0.269711121,0.25335492,0.250056642,0.243173244,0.258131505,0.239925667,0.215299841,0.209980055,0.213110849,0.206295422,0.194485164,0.196489269,0.206179176,0.215896719,0.204306617,0.224944231,0.24725978,0.269676567,0.275433326,0.278791349,0.285585438,0.290819016,0.308624474,0.327286162,0.342414239,0.345851712,0.33696973,0.336157476,0.342619381,0.337003123,0.350238633,3,"[[1], [2, 3, 4]]"
0.13594,0.08578,0.09335,0.07863,0.06538,0.0963,0.09324,0.09619,0.08112,0.08883,0.09621,0.09058,0.08747,0.11022,0.08661,0.07623,0.20216,0.1271,0.07766,0.06086,0.09879,0.13985,0.06867,0.08539,0.14651,0.07904,0.04755,0.04792,0.0467,0.04217,0.00407,0.04809,0.04803,0.12987,0.31343,0.33659,0.23568,0.18735,0.19779,0.22062,0.26104,0.36832,0.31037,0.32561,0.36243,0.39187,0.45787,0.4349,0.248212085,0.237444516,0.246231815,0.245569194,0.240339448,0.266666086,0.284545684,0.277260616,0.265617864,0.262969803,0.259605846,0.256671184,0.260856828,0.252639292,0.250928978,0.256022201,0.269711121,0.25335492,0.250056642,0.243173244,0.258131505,0.239925667,0.215299841,0.209980055,0.213110849,0.206295422,0.194485164,0.196489269,0.206179176,0.215896719,0.204306617,0.224944231,0.24725978,0.269676567,0.275433326,0.278791349,0.285585438,0.290819016,0.308624474,0.327286162,0.342414239,0.345851712,0.33696973,0.336157476,0.342619381,0.337003123,0.350238633,0.342556868,3,"[[1], [2, 3, 4]]"
0.08578,0.09335,0.07863,0.06538,0.0963,0.09324,0.09619,0.08112,0.08883,0.09621,0.09058,0.08747,0.11022,0.08661,0.07623,0.20216,0.1271,0.07766,0.06086,0.09879,0.13985,0.06867,0.08539,0.14651,0.07904,0.04755,0.04792,0.0467,0.04217,0.00407,0.04809,0.04803,0.12987,0.31343,0.33659,0.23568,0.18735,0.19779,0.22062,0.26104,0.36832,0.31037,0.32561,0.36243,0.39187,0.45787,0.4349,0.30967,0.237444516,0.246231815,0.245569194,0.240339448,0.266666086,0.284545684,0.277260616,0.265617864,0.262969803,0.259605846,0.256671184,0.260856828,0.252639292,0.250928978,0.256022201,0.269711121,0.25335492,0.250056642,0.243173244,0.258131505,0.239925667,0.215299841,0.209980055,0.213110849,0.206295422,0.194485164,0.196489269,0.206179176,0.215896719,0.204306617,0.224944231,0.24725978,0.269676567,0.275433326,0.278791349,0.285585438,0.290819016,0.308624474,0.327286162,0.342414239,0.345851712,0.33696973,0.336157476,0.342619381,0.337003123,0.350238633,0.342556868,0.331921031,3,"[[1], [2, 3, 4]]"
0.09335,0.07863,0.06538,0.0963,0.09324,0.09619,0.08112,0.08883,0.09621,0.09058,0.08747,0.11022,0.08661,0.07623,0.20216,0.1271,0.07766,0.06086,0.09879,0.13985,0.06867,0.08539,0.14651,0.07904,0.04755,0.04792,0.0467,0.04217,0.00407,0.04809,0.04803,0.12987,0.31343,0.33659,0.23568,0.18735,0.19779,0.22062,0.26104,0.36832,0.31037,0.32561,0.36243,0.39187,0.45787,0.4349,0.30967,0.26837,0.246231815,0.245569194,0.240339448,0.266666086,0.284545684,0.277260616,0.265617864,0.262969803,0.259605846,0.256671184,0.260856828,0.252639292,0.250928978,0.256022201,0.269711121,0.25335492,0.250056642,0.243173244,0.258131505,0.239925667,0.215299841,0.209980055,0.213110849,0.206295422,0.194485164,0.196489269,0.206179176,0.215896719,0.204306617,0.224944231,0.24725978,0.269676567,0.275433326,0.278791349,0.285585438,0.290819016,0.308624474,0.327286162,0.342414239,0.345851712,0.33696973,0.336157476,0.342619381,0.337003123,0.350238633,0.342556868,0.331921031,0.339475566,3,"[[1], [2, 3, 4]]"
0.07863,0.06538,0.0963,0.09324,0.09619,0.08112,0.08883,0.09621,0.09058,0.08747,0.11022,0.08661,0.07623,0.20216,0.1271,0.07766,0.06086,0.09879,0.13985,0.06867,0.08539,0.14651,0.07904,0.04755,0.04792,0.0467,0.04217,0.00407,0.04809,0.04803,0.12987,0.31343,0.33659,0.23568,0.18735,0.19779,0.22062,0.26104,0.36832,0.31037,0.32561,0.36243,0.39187,0.45787,0.4349,0.30967,0.26837,0.30929,0.245569194,0.240339448,0.266666086,0.284545684,0.277260616,0.265617864,0.262969803,0.259605846,0.256671184,0.260856828,0.252639292,0.250928978,0.256022201,0.269711121,0.25335492,0.250056642,0.243173244,0.258131505,0.239925667,0.215299841,0.209980055,0.213110849,0.206295422,0.194485164,0.196489269,0.206179176,0.215896719,0.204306617,0.224944231,0.24725978,0.269676567,0.275433326,0.278791349,0.285585438,0.290819016,0.308624474,0.327286162,0.342414239,0.345851712,0.33696973,0.336157476,0.342619381,0.337003123,0.350238633,0.342556868,0.331921031,0.339475566,0.357561531,3,"[[1], [2, 3, 4]]"
0.06538,0.0963,0.09324,0.09619,0.08112,0.08883,0.09621,0.09058,0.08747,0.11022,0.08661,0.07623,0.20216,0.1271,0.07766,0.06086,0.09879,0.13985,0.06867,0.08539,0.14651,0.07904,0.04755,0.04792,0.0467,0.04217,0.00407,0.04809,0.04803,0.12987,0.31343,0.33659,0.23568,0.18735,0.19779,0.22062,0.26104,0.36832,0.31037,0.32561,0.36243,0.39187,0.45787,0.4349,0.30967,0.26837,0.30929,0.30597,0.240339448,0.266666086,0.284545684,0.277260616,0.265617864,0.262969803,0.259605846,0.256671184,0.260856828,0.252639292,0.250928978,0.256022201,0.269711121,0.25335492,0.250056642,0.243173244,0.258131505,0.239925667,0.215299841,0.209980055,0.213110849,0.206295422,0.194485164,0.196489269,0.206179176,0.215896719,0.204306617,0.224944231,0.24725978,0.269676567,0.275433326,0.278791349,0.285585438,0.290819016,0.308624474,0.327286162,0.342414239,0.345851712,0.33696973,0.336157476,0.342619381,0.337003123,0.350238633,0.342556868,0.331921031,0.339475566,0.357561531,0.370406715,3,"[[1], [2, 3, 4]]"
0.0963,0.09324,0.09619,0.08112,0.08883,0.09621,0.09058,0.08747,0.11022,0.08661,0.07623,0.20216,0.1271,0.07766,0.06086,0.09879,0.13985,0.06867,0.08539,0.14651,0.07904,0.04755,0.04792,0.0467,0.04217,0.00407,0.04809,0.04803,0.12987,0.31343,0.33659,0.23568,0.18735,0.19779,0.22062,0.26104,0.36832,0.31037,0.32561,0.36243,0.39187,0.45787,0.4349,0.30967,0.26837,0.30929,0.30597,0.33722,0.266666086,0.284545684,0.277260616,0.265617864,0.262969803,0.259605846,0.256671184,0.260856828,0.252639292,0.250928978,0.256022201,0.269711121,0.25335492,0.250056642,0.243173244,0.258131505,0.239925667,0.215299841,0.209980055,0.213110849,0.206295422,0.194485164,0.196489269,0.206179176,0.215896719,0.204306617,0.224944231,0.24725978,0.269676567,0.275433326,0.278791349,0.285585438,0.290819016,0.308624474,0.327286162,0.342414239,0.345851712,0.33696973,0.336157476,0.342619381,0.337003123,0.350238633,0.342556868,0.331921031,0.339475566,0.357561531,0.370406715,0.379764744,3,"[[1], [2, 3, 4]]"
0.09324,0.09619,0.08112,0.08883,0.09621,0.09058,0.08747,0.11022,0.08661,0.07623,0.20216,0.1271,0.07766,0.06086,0.09879,0.13985,0.06867,0.08539,0.14651,0.07904,0.04755,0.04792,0.0467,0.04217,0.00407,0.04809,0.04803,0.12987,0.31343,0.33659,0.23568,0.18735,0.19779,0.22062,0.26104,0.36832,0.31037,0.32561,0.36243,0.39187,0.45787,0.4349,0.30967,0.26837,0.30929,0.30597,0.33722,0.30884,0.284545684,0.277260616,0.265617864,0.262969803,0.259605846,0.256671184,0.260856828,0.252639292,0.250928978,0.256022201,0.269711121,0.25335492,0.250056642,0.243173244,0.258131505,0.239925667,0.215299841,0.209980055,0.213110849,0.206295422,0.194485164,0.196489269,0.206179176,0.215896719,0.204306617,0.224944231,0.24725978,0.269676567,0.275433326,0.278791349,0.285585438,0.290819016,0.308624474,0.327286162,0.342414239,0.345851712,0.33696973,0.336157476,0.342619381,0.337003123,0.350238633,0.342556868,0.331921031,0.339475566,0.357561531,0.370406715,0.379764744,0.370744291,3,"[[1], [2, 3, 4]]"
0.09619,0.08112,0.08883,0.09621,0.09058,0.08747,0.11022,0.08661,0.07623,0.20216,0.1271,0.07766,0.06086,0.09879,0.13985,0.06867,0.08539,0.14651,0.07904,0.04755,0.04792,0.0467,0.04217,0.00407,0.04809,0.04803,0.12987,0.31343,0.33659,0.23568,0.18735,0.19779,0.22062,0.26104,0.36832,0.31037,0.32561,0.36243,0.39187,0.45787,0.4349,0.30967,0.26837,0.30929,0.30597,0.33722,0.30884,0.35916,0.277260616,0.265617864,0.262969803,0.259605846,0.256671184,0.260856828,0.252639292,0.250928978,0.256022201,0.269711121,0.25335492,0.250056642,0.243173244,0.258131505,0.239925667,0.215299841,0.209980055,0.213110849,0.206295422,0.194485164,0.196489269,0.206179176,0.215896719,0.204306617,0.224944231,0.24725978,0.269676567,0.275433326,0.278791349,0.285585438,0.290819016,0.308624474,0.327286162,0.342414239,0.345851712,0.33696973,0.336157476,0.342619381,0.337003123,0.350238633,0.342556868,0.331921031,0.339475566,0.357561531,0.370406715,0.379764744,0.370744291,0.381018963,3,"[[1], [2, 3, 4]]"
0.08112,0.08883,0.09621,0.09058,0.08747,0.11022,0.08661,0.07623,0.20216,0.1271,0.07766,0.06086,0.09879,0.13985,0.06867,0.08539,0.14651,0.07904,0.04755,0.04792,0.0467,0.04217,0.00407,0.04809,0.04803,0.12987,0.31343,0.33659,0.23568,0.18735,0.19779,0.22062,0.26104,0.36832,0.31037,0.32561,0.36243,0.39187,0.45787,0.4349,0.30967,0.26837,0.30929,0.30597,0.33722,0.30884,0.35916,0.40848,0.265617864,0.262969803,0.259605846,0.256671184,0.260856828,0.252639292,0.250928978,0.256022201,0.269711121,0.25335492,0.250056642,0.243173244,0.258131505,0.239925667,0.215299841,0.209980055,0.213110849,0.206295422,0.194485164,0.196489269,0.206179176,0.215896719,0.204306617,0.224944231,0.24725978,0.269676567,0.275433326,0.278791349,0.285585438,0.290819016,0.308624474,0.327286162,0.342414239,0.345851712,0.33696973,0.336157476,0.342619381,0.337003123,0.350238633,0.342556868,0.331921031,0.339475566,0.357561531,0.370406715,0.379764744,0.370744291,0.381018963,0.387231692,3,"[[1], [2, 3, 4]]"
0.08883,0.09621,0.09058,0.08747,0.11022,0.08661,0.07623,0.20216,0.1271,0.07766,0.06086,0.09879,0.13985,0.06867,0.08539,0.14651,0.07904,0.04755,0.04792,0.0467,0.04217,0.00407,0.04809,0.04803,0.12987,0.31343,0.33659,0.23568,0.18735,0.19779,0.22062,0.26104,0.36832,0.31037,0.32561,0.36243,0.39187,0.45787,0.4349,0.30967,0.26837,0.30929,0.30597,0.33722,0.30884,0.35916,0.40848,0.43491,0.262969803,0.259605846,0.256671184,0.260856828,0.252639292,0.250928978,0.256022201,0.269711121,0.25335492,0.250056642,0.243173244,0.258131505,0.239925667,0.215299841,0.209980055,0.213110849,0.206295422,0.194485164,0.196489269,0.206179176,0.215896719,0.204306617,0.224944231,0.24725978,0.269676567,0.275433326,0.278791349,0.285585438,0.290819016,0.308624474,0.327286162,0.342414239,0.345851712,0.33696973,0.336157476,0.342619381,0.337003123,0.350238633,0.342556868,0.331921031,0.339475566,0.357561531,0.370406715,0.379764744,0.370744291,0.381018963,0.387231692,0.382094118,3,"[[1], [2, 3, 4]]"
0.09621,0.09058,0.08747,0.11022,0.08661,0.07623,0.20216,0.1271,0.07766,0.06086,0.09879,0.13985,0.06867,0.08539,0.14651,0.07904,0.04755,0.04792,0.0467,0.04217,0.00407,0.04809,0.04803,0.12987,0.31343,0.33659,0.23568,0.18735,0.19779,0.22062,0.26104,0.36832,0.31037,0.32561,0.36243,0.39187,0.45787,0.4349,0.30967,0.26837,0.30929,0.30597,0.33722,0.30884,0.35916,0.40848,0.43491,0.40367,0.259605846,0.256671184,0.260856828,0.252639292,0.250928978,0.256022201,0.269711121,0.25335492,0.250056642,0.243173244,0.258131505,0.239925667,0.215299841,0.209980055,0.213110849,0.206295422,0.194485164,0.196489269,0.206179176,0.215896719,0.204306617,0.224944231,0.24725978,0.269676567,0.275433326,0.278791349,0.285585438,0.290819016,0.308624474,0.327286162,0.342414239,0.345851712,0.33696973,0.336157476,0.342619381,0.337003123,0.350238633,0.342556868,0.331921031,0.339475566,0.357561531,0.370406715,0.379764744,0.370744291,0.381018963,0.387231692,0.382094118,0.361904369,3,"[[1], [2, 3, 4]]"
